round,noise,prob_end,A_cum_payoff,B_cum_payoff,A_last_1,B_last_1,A_last_2,B_last_2,A_last_3,B_last_3,A_last_4,B_last_4,A_last_5,B_last_5,A_last_6,B_last_6,A_last_7,B_last_7,A_next_move
7,0.0899,0.0485,26,21,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
8,0.0899,0.0485,29,24,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
9,0.0899,0.0485,32,27,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
10,0.0899,0.0485,35,30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11,0.0899,0.0485,38,33,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12,0.0899,0.0485,41,36,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
13,0.0899,0.0485,44,39,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7,0.094,0.0779,9,19,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
8,0.094,0.0779,10,20,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
7,0.0018,0.0395,24,24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,0.0018,0.0395,27,27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9,0.0018,0.0395,30,30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10,0.0018,0.0395,33,33,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11,0.0018,0.0395,36,36,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12,0.0018,0.0395,39,39,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
13,0.0018,0.0395,42,42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14,0.0018,0.0395,45,45,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15,0.0018,0.0395,48,48,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
16,0.0018,0.0395,51,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
17,0.0018,0.0395,54,54,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
18,0.0018,0.0395,57,57,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19,0.0018,0.0395,60,60,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
20,0.0018,0.0395,63,63,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21,0.0018,0.0395,66,66,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
22,0.0018,0.0395,69,69,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
23,0.0018,0.0395,72,72,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
24,0.0018,0.0395,75,75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
25,0.0018,0.0395,78,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
26,0.0018,0.0395,81,81,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
27,0.0018,0.0395,84,84,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
28,0.0018,0.0395,87,87,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
29,0.0018,0.0395,90,90,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30,0.0018,0.0395,93,93,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
31,0.0018,0.0395,96,96,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
32,0.0018,0.0395,99,99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33,0.0018,0.0395,102,102,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34,0.0018,0.0395,105,105,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
35,0.0018,0.0395,108,108,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
36,0.0018,0.0395,111,111,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
37,0.0018,0.0395,114,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
38,0.0018,0.0395,117,117,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
39,0.0018,0.0395,120,120,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
40,0.0018,0.0395,123,123,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
41,0.0018,0.0395,126,126,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
42,0.0018,0.0395,129,129,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
43,0.0018,0.0395,132,132,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
44,0.0018,0.0395,135,135,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
45,0.0018,0.0395,138,138,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
46,0.0018,0.0395,141,141,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
47,0.0018,0.0395,144,144,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
48,0.0018,0.0395,147,147,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49,0.0018,0.0395,150,150,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7,0.0746,0.052,15,10,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
8,0.0746,0.052,16,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9,0.0746,0.052,17,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10,0.0746,0.052,18,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11,0.0746,0.052,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12,0.0746,0.052,20,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0.0746,0.052,21,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0.0746,0.052,22,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0.0746,0.052,23,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0.0746,0.052,23,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,0.0746,0.052,28,23,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
18,0.0746,0.052,33,23,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
19,0.0746,0.052,34,24,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
20,0.0746,0.052,35,25,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
21,0.0746,0.052,36,26,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
22,0.0746,0.052,41,26,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
7,0.0658,0.0455,24,24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,0.0658,0.0455,27,27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9,0.0658,0.0455,30,30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10,0.0658,0.0455,33,33,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11,0.0658,0.0455,36,36,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12,0.0658,0.0455,39,39,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
13,0.0658,0.0455,42,42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14,0.0658,0.0455,45,45,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15,0.0658,0.0455,48,48,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
16,0.0658,0.0455,51,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
17,0.0658,0.0455,51,56,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
18,0.0658,0.0455,54,59,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
19,0.0658,0.0455,57,62,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
